chr	beg	end	mid	qchr	qbeg	qend	id	gid	type
5	17000000	18000000	hs38	5	17247815	17247816	30755	Zm00001d026689	trans
5	17000000	18000000	hs38	5	17129452	17129453	3888	Zm00001d033682	trans
5	17000000	18000000	hs38	5	17288812	17288813	30637	Zm00001d026573	trans
5	17000000	18000000	hs38	5	17050660	17050661	1624	Zm00001d029652	trans
5	17000000	18000000	hs38	5	17050660	17050661	1814	Zm00001d029988	trans
5	17000000	18000000	hs38	5	17050660	17050661	1931	Zm00001d030217	trans
5	17000000	18000000	hs38	5	17129452	17129453	11060	Zm00001d043842	trans
5	17000000	18000000	hs38	5	17050660	17050661	17478	Zm00001d017036	trans
5	17000000	18000000	hs38	5	17050660	17050661	10693	Zm00001d043303	trans
5	17000000	18000000	hs38	5	17050660	17050661	4806	Zm00001d034919	trans
5	17000000	18000000	hs38	5	17247815	17247816	5136	Zm00001d002145	trans
5	17000000	18000000	hs38	5	17664172	17664173	9744	Zm00001d041880	trans
5	17000000	18000000	hs38	5	17247815	17247816	17841	Zm00001d017607	trans
5	17000000	18000000	hs38	5	17664172	17664173	14604	Zm00001d053801	trans
5	17000000	18000000	hs38	5	17050660	17050661	24814	Zm00001d010190	trans
5	17000000	18000000	hs38	5	17733811	17733812	6218	Zm00001d000124	trans
5	17000000	18000000	hs38	5	17733811	17733812	5428	Zm00001d002601	trans
5	17000000	18000000	hs38	5	17733811	17733812	15617	Zm00001d013692	cis
5	17000000	18000000	hs38	5	17733811	17733812	15629	Zm00001d013705	cis
5	17000000	18000000	hs38	5	17050660	17050661	3681	Zm00001d033370	trans
5	17000000	18000000	hs38	5	17050660	17050661	3879	Zm00001d033669	trans
5	17000000	18000000	hs38	5	17050660	17050661	17474	Zm00001d017029	trans
5	17000000	18000000	hs38	5	17050660	17050661	10846	Zm00001d043511	trans
5	17000000	18000000	hs38	5	17129452	17129453	14597	Zm00001d053798	trans
5	17000000	18000000	hs38	5	17050660	17050661	12170	Zm00001d049457	trans
5	17000000	18000000	hs38	5	17129452	17129453	2190	Zm00001d030859	trans
5	17000000	18000000	hs38	5	17050660	17050661	24038	Zm00001d008739	trans
5	17000000	18000000	hs38	5	17050660	17050661	19749	Zm00001d037279	trans
5	17000000	18000000	hs38	5	17050660	17050661	13371	Zm00001d051879	trans
5	17000000	18000000	hs38	5	17050660	17050661	13572	Zm00001d052157	trans
5	17000000	18000000	hs38	5	17050660	17050661	13720	Zm00001d052354	trans
5	17000000	18000000	hs38	5	17129452	17129453	29289	Zm00001d000005	trans
5	17000000	18000000	hs38	5	17733811	17733812	3752	Zm00001d033475	trans
5	17000000	18000000	hs38	5	17050660	17050661	7541	Zm00001d006521	trans
5	17000000	18000000	hs38	5	17288812	17288813	26907	Zm00001d045482	trans
5	17000000	18000000	hs38	5	17050660	17050661	17784	Zm00001d017525	trans
5	17000000	18000000	hs38	5	17288812	17288813	21992	Zm00001d020206	trans
5	17000000	18000000	hs38	5	17129452	17129453	14855	Zm00001d054089	trans
5	17000000	18000000	hs38	5	17871541	17871542	28286	Zm00001d047995	trans
5	17000000	18000000	hs38	5	17129452	17129453	2702	Zm00001d031764	trans
5	17000000	18000000	hs38	5	17050660	17050661	12840	Zm00001d050925	trans
5	17000000	18000000	hs38	5	17129452	17129453	15484	Zm00001d013522	cis
5	17000000	18000000	hs38	5	17050660	17050661	1412	Zm00001d029242	trans
5	17000000	18000000	hs38	5	17050660	17050661	30494	Zm00001d026362	trans
5	17000000	18000000	hs38	5	17050660	17050661	5086	Zm00001d002089	trans
5	17000000	18000000	hs38	5	17050660	17050661	5802	Zm00001d003166	trans
5	17000000	18000000	hs38	5	17733811	17733812	16153	Zm00001d014583	trans
5	17000000	18000000	hs38	5	17050660	17050661	10357	Zm00001d042842	trans
5	17000000	18000000	hs38	5	17050660	17050661	10044	Zm00001d042367	trans
5	17000000	18000000	hs38	5	17050660	17050661	15863	Zm00001d014036	trans
5	17000000	18000000	hs38	5	17129452	17129453	21606	Zm00001d019195	trans
5	17000000	18000000	hs38	5	17129452	17129453	22567	Zm00001d021142	trans
5	17000000	18000000	hs38	5	17050660	17050661	8117	Zm00001d007422	trans
5	17000000	18000000	hs38	5	17129452	17129453	1623	Zm00001d029649	trans
5	17000000	18000000	hs38	5	17129452	17129453	30542	Zm00001d026439	trans
5	17000000	18000000	hs38	5	17050660	17050661	20314	Zm00001d038121	trans
5	17000000	18000000	hs38	5	17050660	17050661	4846	Zm00001d001785	trans
5	17000000	18000000	hs38	5	17050660	17050661	25171	Zm00001d010852	trans
5	17000000	18000000	hs38	5	17050660	17050661	25326	Zm00001d011119	trans
5	17000000	18000000	hs38	5	17050660	17050661	9416	Zm00001d041186	trans
5	17000000	18000000	hs38	5	17288812	17288813	17384	Zm00001d016854	trans
5	17000000	18000000	hs38	5	17129452	17129453	6329	Zm00001d004091	trans
5	17000000	18000000	hs38	5	17050660	17050661	14885	Zm00001d012815	trans
5	17000000	18000000	hs38	5	17050660	17050661	11283	Zm00001d044188	trans
5	17000000	18000000	hs38	5	17050660	17050661	28224	Zm00001d047913	trans
5	17000000	18000000	hs38	5	17664172	17664173	29783	Zm00001d025236	trans
5	17000000	18000000	hs38	5	17129452	17129453	24136	Zm00001d008907	trans
5	17000000	18000000	hs38	5	17050660	17050661	8377	Zm00001d007966	trans
5	17000000	18000000	hs38	5	17050660	17050661	23913	Zm00001d008549	trans
5	17000000	18000000	hs38	5	17050660	17050661	1387	Zm00001d029206	trans
5	17000000	18000000	hs38	5	17050660	17050661	23592	Zm00001d022554	trans
5	17000000	18000000	hs38	5	17050660	17050661	9452	Zm00001d041067	trans
5	17000000	18000000	hs38	5	17050660	17050661	23062	Zm00001d021828	trans
5	17000000	18000000	hs38	5	17050660	17050661	6093	Zm00001d003624	trans
5	17000000	18000000	hs38	5	17129452	17129453	9462	Zm00001d041088	trans
5	17000000	18000000	hs38	5	17050660	17050661	7324	Zm00001d006246	trans
5	17000000	18000000	hs38	5	17050660	17050661	15391	Zm00001d013417	cis
5	17000000	18000000	hs38	5	17050660	17050661	21703	Zm00001d019432	trans
5	17000000	18000000	hs38	5	17871541	17871542	30143	Zm00001d025893	trans
5	17000000	18000000	hs38	5	17129452	17129453	846	Zm00001d028438	trans
5	17000000	18000000	hs38	5	17129452	17129453	15461	Zm00001d013496	cis
5	17000000	18000000	hs38	5	17288812	17288813	29185	Zm00001d023957	trans
5	17000000	18000000	hs38	5	17129452	17129453	25520	Zm00001d011445	trans
5	17000000	18000000	hs38	5	17050660	17050661	21047	Zm00001d038988	trans
5	17000000	18000000	hs38	5	17050660	17050661	23121	Zm00001d021903	trans
5	17000000	18000000	hs38	5	17050660	17050661	9399	Zm00001d041220	trans
5	17000000	18000000	hs38	5	17050660	17050661	19257	Zm00001d036431	trans
5	17000000	18000000	hs38	5	17288812	17288813	15615	Zm00001d013689	cis
5	17000000	18000000	hs38	5	17129452	17129453	5241	Zm00001d002323	trans
5	17000000	18000000	hs38	5	17129452	17129453	23597	Zm00001d022560	trans
5	17000000	18000000	hs38	5	17050660	17050661	25498	Zm00001d011411	trans
5	17000000	18000000	hs38	5	17288812	17288813	14581	Zm00001d053765	trans
5	17000000	18000000	hs38	5	17050660	17050661	22822	Zm00001d021516	trans
5	17000000	18000000	hs38	5	17129452	17129453	24685	Zm00001d009967	trans
5	17000000	18000000	hs38	5	17129452	17129453	23921	Zm00001d008567	trans
5	17000000	18000000	hs38	5	17129452	17129453	25443	Zm00001d011298	trans
5	17000000	18000000	hs38	5	17129452	17129453	25068	Zm00001d010672	trans
5	17000000	18000000	hs38	5	17050660	17050661	18762	Zm00001d035256	trans
5	17000000	18000000	hs38	5	17288812	17288813	22025	Zm00001d020292	trans
5	17000000	18000000	hs38	5	17733811	17733812	28532	Zm00001d048318	trans
5	17000000	18000000	hs38	5	17129452	17129453	24755	Zm00001d010056	trans
5	17000000	18000000	hs38	5	17664172	17664173	29103	Zm00001d023802	trans
5	17000000	18000000	hs38	5	17129452	17129453	8329	Zm00001d007907	trans
5	17000000	18000000	hs38	5	17129452	17129453	6839	Zm00001d005349	trans
5	23000000	24000000	hs39	5	23422802	23422803	23050	Zm00001d021815	trans
5	23000000	24000000	hs39	5	23537939	23537940	11478	Zm00001d044443	trans
5	23000000	24000000	hs39	5	23210908	23210909	22585	Zm00001d021197	trans
5	23000000	24000000	hs39	5	23537939	23537940	14284	Zm00001d053284	trans
5	23000000	24000000	hs39	5	23283255	23283256	8235	Zm00001d007754	trans
5	23000000	24000000	hs39	5	23283255	23283256	6078	Zm00001d003612	trans
5	23000000	24000000	hs39	5	23210908	23210909	10087	Zm00001d042450	trans
5	23000000	24000000	hs39	5	23537939	23537940	7742	Zm00001d006822	trans
5	23000000	24000000	hs39	5	23422802	23422803	22189	Zm00001d020549	trans
5	23000000	24000000	hs39	5	23539307	23539308	25689	Zm00001d011699	trans
5	23000000	24000000	hs39	5	23210908	23210909	18206	Zm00001d018119	trans
5	23000000	24000000	hs39	5	23537939	23537940	11096	Zm00001d043921	trans
5	23000000	24000000	hs39	5	23283255	23283256	15763	Zm00001d013865	cis
5	23000000	24000000	hs39	5	23537939	23537940	20626	Zm00001d038529	trans
5	23000000	24000000	hs39	5	23895995	23895996	3795	Zm00001d033549	trans
5	23000000	24000000	hs39	5	23210908	23210909	15760	Zm00001d013862	cis
5	23000000	24000000	hs39	5	23210908	23210909	10505	Zm00001d043094	trans
5	23000000	24000000	hs39	5	23283255	23283256	13567	Zm00001d052148	trans
5	23000000	24000000	hs39	5	23283255	23283256	4826	Zm00001d034954	trans
5	23000000	24000000	hs39	5	23537939	23537940	15758	Zm00001d013861	cis
5	23000000	24000000	hs39	5	23032103	23032104	22683	Zm00001d021343	trans
5	23000000	24000000	hs39	5	23032103	23032104	13195	Zm00001d051572	trans
5	23000000	24000000	hs39	5	23283255	23283256	24231	Zm00001d009103	trans
5	23000000	24000000	hs39	5	23210908	23210909	15793	Zm00001d013920	cis
5	23000000	24000000	hs39	5	23283255	23283256	25468	Zm00001d011352	trans
5	23000000	24000000	hs39	5	23895995	23895996	2454	Zm00001d031317	trans
5	23000000	24000000	hs39	5	23283255	23283256	15757	Zm00001d013860	cis
5	23000000	24000000	hs39	5	23422802	23422803	16366	Zm00001d014861	trans
5	23000000	24000000	hs39	5	23895995	23895996	2683	Zm00001d031720	trans
5	23000000	24000000	hs39	5	23539307	23539308	15771	Zm00001d013878	cis
5	23000000	24000000	hs39	5	23539307	23539308	11735	Zm00001d048620	trans
5	23000000	24000000	hs39	5	23283255	23283256	6541	Zm00001d004744	trans
5	23000000	24000000	hs39	5	23283255	23283256	4032	Zm00001d033912	trans
5	23000000	24000000	hs39	5	23283255	23283256	6924	Zm00001d005546	trans
5	23000000	24000000	hs39	5	23537939	23537940	19683	Zm00001d037194	trans
5	23000000	24000000	hs39	5	23283255	23283256	11441	Zm00001d044388	trans
5	23000000	24000000	hs39	5	23537939	23537940	9851	Zm00001d042050	trans
5	23000000	24000000	hs39	5	23895995	23895996	2113	Zm00001d030678	trans
5	23000000	24000000	hs39	5	23895995	23895996	5706	Zm00001d003033	trans
5	23000000	24000000	hs39	5	23283255	23283256	13502	Zm00001d052051	trans
5	23000000	24000000	hs39	5	23283255	23283256	15807	Zm00001d013941	cis
5	23000000	24000000	hs39	5	23283255	23283256	8267	Zm00001d007782	trans
5	23000000	24000000	hs39	5	23895995	23895996	15780	Zm00001d013892	cis
5	23000000	24000000	hs39	5	23895995	23895996	15781	Zm00001d013895	cis
5	23000000	24000000	hs39	5	23895995	23895996	17800	Zm00001d017545	trans
5	23000000	24000000	hs39	5	23537939	23537940	30654	Zm00001d026590	trans
5	23000000	24000000	hs39	5	23283255	23283256	2950	Zm00001d032187	trans
5	23000000	24000000	hs39	5	23895995	23895996	21743	Zm00001d019515	trans
5	23000000	24000000	hs39	5	23537939	23537940	22121	Zm00001d020448	trans
5	23000000	24000000	hs39	5	23283255	23283256	656	Zm00001d028186	trans
5	23000000	24000000	hs39	5	23537939	23537940	15991	Zm00001d014291	trans
5	23000000	24000000	hs39	5	23537939	23537940	15767	Zm00001d013873	cis
5	23000000	24000000	hs39	5	23895995	23895996	13891	Zm00001d052660	trans
5	23000000	24000000	hs39	5	23762635	23762636	13796	Zm00001d052472	trans
5	23000000	24000000	hs39	5	23210908	23210909	13008	Zm00001d051302	trans
5	23000000	24000000	hs39	5	23895995	23895996	9628	Zm00001d041679	trans
5	23000000	24000000	hs39	5	23895995	23895996	15779	Zm00001d013891	cis
5	23000000	24000000	hs39	5	23762635	23762636	18145	Zm00001d018019	trans
5	23000000	24000000	hs39	5	23895995	23895996	5319	Zm00001d002423	trans
5	23000000	24000000	hs39	5	23537939	23537940	3930	Zm00001d033764	trans
5	23000000	24000000	hs39	5	23762635	23762636	2962	Zm00001d032199	trans
5	23000000	24000000	hs39	5	23941553	23941554	12215	Zm00001d049545	trans
5	23000000	24000000	hs39	5	23895995	23895996	19552	Zm00001d036965	trans
5	23000000	24000000	hs39	5	23283255	23283256	2406	Zm00001d031253	trans
5	23000000	24000000	hs39	5	23941553	23941554	15871	Zm00001d014046	cis
5	23000000	24000000	hs39	5	23762635	23762636	2141	Zm00001d030744	trans
5	23000000	24000000	hs39	5	23895995	23895996	750	Zm00001d028299	trans
5	23000000	24000000	hs39	5	23895995	23895996	27582	Zm00001d046945	trans
5	23000000	24000000	hs39	5	23895995	23895996	15776	Zm00001d013887	cis
5	23000000	24000000	hs39	5	23537939	23537940	15766	Zm00001d013869	cis
5	23000000	24000000	hs39	5	23537939	23537940	3764	Zm00001d033495	trans
5	28000000	29000000	hs40	5	28636919	28636920	11828	Zm00001d048795	trans
5	28000000	29000000	hs40	5	28636919	28636920	9717	Zm00001d041829	trans
5	28000000	29000000	hs40	5	28636919	28636920	6447	Zm00001d004480	trans
5	28000000	29000000	hs40	5	28636919	28636920	27637	Zm00001d047060	trans
5	28000000	29000000	hs40	5	28636919	28636920	5633	Zm00001d002893	trans
5	28000000	29000000	hs40	5	28636919	28636920	25746	Zm00001d011789	trans
5	28000000	29000000	hs40	5	28316942	28316943	23980	Zm00001d008645	trans
5	28000000	29000000	hs40	5	28636919	28636920	426	Zm00001d027854	trans
5	28000000	29000000	hs40	5	28316942	28316943	7880	Zm00001d007080	trans
5	28000000	29000000	hs40	5	28316942	28316943	14633	Zm00001d053830	trans
5	28000000	29000000	hs40	5	28316942	28316943	29568	Zm00001d024802	trans
5	28000000	29000000	hs40	5	28316942	28316943	15848	Zm00001d014007	cis
5	28000000	29000000	hs40	5	28316942	28316943	27852	Zm00001d047401	trans
5	28000000	29000000	hs40	5	28316942	28316943	909	Zm00001d028537	trans
5	28000000	29000000	hs40	5	28636919	28636920	19070	Zm00001d035981	trans
5	28000000	29000000	hs40	5	28636919	28636920	28125	Zm00001d047788	trans
5	28000000	29000000	hs40	5	28316942	28316943	2437	Zm00001d031289	trans
5	28000000	29000000	hs40	5	28316942	28316943	13221	Zm00001d051611	trans
5	28000000	29000000	hs40	5	28316942	28316943	15662	Zm00001d013742	cis
5	28000000	29000000	hs40	5	28719235	28719236	11833	Zm00001d048799	trans
5	28000000	29000000	hs40	5	28636919	28636920	17406	Zm00001d016891	trans
5	28000000	29000000	hs40	5	28636919	28636920	15752	Zm00001d013849	cis
5	28000000	29000000	hs40	5	28636919	28636920	15850	Zm00001d014013	cis
5	28000000	29000000	hs40	5	28316942	28316943	19736	Zm00001d037270	trans
5	28000000	29000000	hs40	5	28316942	28316943	15884	Zm00001d014080	cis
5	28000000	29000000	hs40	5	28316942	28316943	15847	Zm00001d014006	cis
5	28000000	29000000	hs40	5	28636919	28636920	15822	Zm00001d013966	cis
5	28000000	29000000	hs40	5	28316942	28316943	24197	Zm00001d009020	trans
5	28000000	29000000	hs40	5	28316942	28316943	11570	Zm00001d044533	trans
5	28000000	29000000	hs40	5	28719235	28719236	11805	Zm00001d048720	trans
5	28000000	29000000	hs40	5	28316942	28316943	15844	Zm00001d014003	cis
5	28000000	29000000	hs40	5	28719235	28719236	21558	Zm00001d019122	trans
5	28000000	29000000	hs40	5	28316942	28316943	15838	Zm00001d013996	cis
5	28000000	29000000	hs40	5	28636919	28636920	21645	Zm00001d019280	trans
5	43000000	45000000	hs41	5	43643361	43643362	25421	Zm00001d011258	trans
5	43000000	45000000	hs41	5	43643361	43643362	7943	Zm00001d007152	trans
5	43000000	45000000	hs41	5	43643361	43643362	12978	Zm00001d051229	trans
5	43000000	45000000	hs41	5	43643361	43643362	25713	Zm00001d011742	trans
5	43000000	45000000	hs41	5	43643361	43643362	28978	Zm00001d023564	trans
5	43000000	45000000	hs41	5	43643361	43643362	26590	Zm00001d045002	trans
5	43000000	45000000	hs41	5	43643361	43643362	13056	Zm00001d051396	trans
5	43000000	45000000	hs41	5	43643361	43643362	7333	Zm00001d006257	trans
5	43000000	45000000	hs41	5	43643361	43643362	16048	Zm00001d014385	cis
5	43000000	45000000	hs41	5	43643361	43643362	16131	Zm00001d014550	cis
5	43000000	45000000	hs41	5	43643361	43643362	30366	Zm00001d026195	trans
5	43000000	45000000	hs41	5	43643361	43643362	12893	Zm00001d051052	trans
5	43000000	45000000	hs41	5	43643361	43643362	28139	Zm00001d047805	trans
5	43000000	45000000	hs41	5	43643361	43643362	27869	Zm00001d047426	trans
5	43000000	45000000	hs41	5	43643361	43643362	13719	Zm00001d052353	trans
5	43000000	45000000	hs41	5	43643361	43643362	21250	Zm00001d018625	trans
5	43000000	45000000	hs41	5	43643361	43643362	16049	Zm00001d014386	cis
5	43000000	45000000	hs41	5	43643361	43643362	9858	Zm00001d042055	trans
5	43000000	45000000	hs41	5	43643361	43643362	16046	Zm00001d014383	cis
5	43000000	45000000	hs41	5	43643361	43643362	16043	Zm00001d014377	cis
5	43000000	45000000	hs41	5	43643361	43643362	21269	Zm00001d018642	trans
5	43000000	45000000	hs41	5	43643361	43643362	27497	Zm00001d046835	trans
5	43000000	45000000	hs41	5	43643361	43643362	15832	Zm00001d013984	trans
5	43000000	45000000	hs41	5	43643361	43643362	27913	Zm00001d047482	trans
5	43000000	45000000	hs41	5	43643361	43643362	15730	Zm00001d013828	trans
5	43000000	45000000	hs41	5	43643361	43643362	1891	Zm00001d030132	trans
5	43000000	45000000	hs41	5	43643361	43643362	9392	Zm00001d041229	trans
5	43000000	45000000	hs41	5	43643361	43643362	4318	Zm00001d034341	trans
5	43000000	45000000	hs41	5	43643361	43643362	20380	Zm00001d038194	trans
5	43000000	45000000	hs41	5	43643361	43643362	25892	Zm00001d011997	trans
5	43000000	45000000	hs41	5	44769731	44769732	16223	Zm00001d014688	trans
5	43000000	45000000	hs41	5	44769731	44769732	4410	Zm00001d034468	trans
5	43000000	45000000	hs41	5	44083480	44083481	9266	Zm00001d040726	trans
5	43000000	45000000	hs41	5	44083480	44083481	3144	Zm00001d032470	trans
5	43000000	45000000	hs41	5	44769731	44769732	9841	Zm00001d042030	trans
5	43000000	45000000	hs41	5	44769731	44769732	15856	Zm00001d014019	trans
5	43000000	45000000	hs41	5	44769731	44769732	3009	Zm00001d032269	trans
5	43000000	45000000	hs41	5	44083480	44083481	1512	Zm00001d029435	trans
5	43000000	45000000	hs41	5	44769731	44769732	16076	Zm00001d014451	cis
5	43000000	45000000	hs41	5	44433147	44433148	6136	Zm00001d003679	trans
5	43000000	45000000	hs41	5	44083480	44083481	20303	Zm00001d038107	trans
5	43000000	45000000	hs41	5	44433147	44433148	3281	Zm00001d032689	trans
5	43000000	45000000	hs41	5	44433147	44433148	7186	Zm00001d006046	trans
5	43000000	45000000	hs41	5	44083480	44083481	239	Zm00001d027544	trans
5	43000000	45000000	hs41	5	44431832	44431833	9774	Zm00001d041953	trans
5	43000000	45000000	hs41	5	44083480	44083481	568	Zm00001d028050	trans
5	43000000	45000000	hs41	5	44083480	44083481	21206	Zm00001d039185	trans
5	43000000	45000000	hs41	5	44433147	44433148	25514	Zm00001d011433	trans
5	43000000	45000000	hs41	5	44433147	44433148	4302	Zm00001d034298	trans
5	43000000	45000000	hs41	5	44433147	44433148	29727	Zm00001d025105	trans
5	43000000	45000000	hs41	5	44769731	44769732	11693	Zm00001d000150	trans
