id	gid	gchr.g	gpos.g	gchr.p	gpos.p	qchr.g	marker	qpos.g	qleft.g	qright.g	qchr.p	qpos.p	LOD	ADD	Rsqure	type
12410	GRMZM5G868423	4	378.6 	4	45533894 	9	266	314.5 	308.7 	316.4 	9	82284265	4.91 	-0.40 	0.12 	trans
12411	GRMZM2G129304	4	378.7 	4	45848452 	4	291	375.3 	372.3 	380.5 	4	43947638	12.78 	-0.53 	0.32 	cis
12412	GRMZM2G129304	4	378.7 	4	45848452 	2	361	478.5 	476.5 	479.3 	2	57653876	7.80 	-0.40 	0.17 	trans
12413	GRMZM2G095631	4	378.8 	4	46167490 	4	299	378.5 	378.3 	380.5 	4	44955294	31.04 	2.23 	0.63 	cis
12414	GRMZM2G095631	4	378.8 	4	46167490 	8	154	214.9 	208.2 	216.7 	8	11929566	4.21 	0.58 	0.04 	trans
12415	GRMZM2G123305	4	378.8 	4	46343283 	4	299	378.5 	378.3 	380.5 	4	44955294	32.08 	-0.95 	0.67 	cis
12416	GRMZM2G091243	4	378.8 	4	46426360 	4	299	378.5 	377.7 	382.2 	4	44955294	20.55 	0.40 	0.48 	cis
12417	GRMZM2G091243	4	378.8 	4	46426360 	8	581	739.1 	733.0 	743.9 	8	169088862	5.07 	-0.16 	0.08 	trans
12418	GRMZM5G821611	4	378.9 	4	46622280 	4	469	564.8 	558.9 	570.2 	4	173932082	4.77 	0.57 	0.14 	trans
12419	GRMZM5G801241	4	378.9 	4	46628279 	2	775	1088.6 	1082.0 	1090.4 	2	231996258	5.05 	1.47 	0.16 	trans
12420	GRMZM5G801241	4	378.9 	4	46628279 	3	622	759.4 	756.1 	764.5 	3	190672992	4.75 	-1.34 	0.14 	trans
12421	GRMZM2G145579	4	379.1 	4	47592268 	4	299	378.5 	378.3 	381.2 	4	44955294	34.44 	0.92 	0.59 	cis
12422	GRMZM2G145579	4	379.1 	4	47592268 	2	334	457.2 	456.2 	463.6 	2	44381653	6.79 	-0.30 	0.06 	trans
12423	GRMZM2G117329	4	379.1 	4	47698187 	3	706	874.6 	871.1 	875.7 	3	206639204	4.95 	-0.39 	0.14 	trans
12424	GRMZM2G117329	4	379.1 	4	47698187 	1	432	441.6 	439.4 	447.0 	1	60598746	4.49 	-0.37 	0.13 	trans
12425	GRMZM2G107289	4	379.1 	4	47721412 	1	576	575.6 	575.0 	582.3 	1	170389089	5.45 	1.72 	0.17 	trans
12426	GRMZM2G040424	4	379.1 	4	47943453 	8	478	599.3 	598.0 	604.2 	8	162538844	6.04 	-0.49 	0.15 	trans
12427	GRMZM2G040424	4	379.1 	4	47943453 	6	378	481.2 	472.8 	485.3 	6	150790926	4.40 	-0.41 	0.11 	trans
12428	GRMZM2G014832	4	379.3 	4	48454802 	1	1226	1262.4 	1259.8 	1270.4 	1	295192808	4.68 	0.33 	0.14 	trans
12429	GRMZM2G078283	4	379.3 	4	48544246 	1	805	823.9 	820.7 	829.6 	1	210484874	5.61 	-0.39 	0.17 	trans
12430	GRMZM2G051374	4	379.4 	4	48993858 	8	145	208.4 	207.7 	220.7 	8	10863760	5.88 	0.67 	0.16 	trans
12431	GRMZM2G020920	4	379.4 	4	49105954 	4	304	383.5 	378.5 	386.5 	4	66778272	4.87 	0.75 	0.15 	cis
12432	GRMZM2G051750	4	379.4 	4	49290073 	10	230	244.4 	242.5 	249.5 	10	108299562	7.83 	0.67 	0.22 	trans
12433	GRMZM2G051750	4	379.4 	4	49290073 	8	181	246.5 	246.1 	250.5 	8	13518931	4.59 	0.98 	0.12 	trans
12434	GRMZM2G031954	4	379.5 	4	49445619 	4	299	378.5 	374.3 	380.5 	4	44955294	7.74 	-0.22 	0.20 	cis
12435	GRMZM2G031954	4	379.5 	4	49445619 	9	651	718.0 	713.6 	720.6 	9	154197538	4.20 	-0.16 	0.10 	trans
12436	GRMZM5G801875	4	379.6 	4	49916837 	4	298	378.3 	378.5 	382.2 	4	49285560	41.01 	5.13 	0.79 	cis
12437	GRMZM2G125777	4	379.6 	4	50098953 	4	299	378.5 	372.3 	381.2 	4	44955294	4.61 	0.75 	0.12 	cis
12438	GRMZM2G177052	4	379.6 	4	50156674 	4	299	379.5 	378.5 	381.2 	4	44955294	49.43 	-1.37 	0.85 	cis
12439	GRMZM2G177052	4	379.6 	4	50156674 	1	884	915.5 	912.6 	922.7 	1	230529884	5.38 	-0.26 	0.03 	trans
12440	GRMZM2G177052	4	379.6 	4	50156674 	5	89	144.8 	139.9 	151.4 	5	4582890	4.61 	0.25 	0.03 	trans
12441	GRMZM2G007953	4	379.7 	4	50314131 	4	269	362.2 	355.5 	367.3 	4	36897534	7.85 	9.31 	0.23 	trans
12442	GRMZM2G007953	4	379.7 	4	50314131 	5	650	782.7 	773.7 	790.2 	5	203738408	4.38 	6.21 	0.09 	trans
12443	GRMZM2G002704	4	379.9 	4	51259942 	5	352	470.0 	468.3 	475.2 	5	59594520	5.76 	0.30 	0.13 	trans
12444	GRMZM2G002704	4	379.9 	4	51259942 	4	337	402.9 	397.7 	409.3 	4	120050784	4.42 	0.28 	0.11 	trans
12445	GRMZM2G002704	4	379.9 	4	51259942 	2	48	69.6 	68.6 	70.9 	2	3692186	4.74 	-0.27 	0.10 	trans
12446	GRMZM2G130287	4	379.9 	4	51303045 	1	470	487.9 	483.2 	491.8 	1	73895066	4.62 	-0.33 	0.14 	trans
12447	GRMZM2G014069	4	379.9 	4	51474722 	1	804	820.7 	818.7 	823.7 	1	210465024	7.11 	-1.18 	0.22 	trans
12448	GRMZM2G014069	4	379.9 	4	51474722 	10	310	340.3 	338.4 	346.4 	10	131537650	4.71 	-0.95 	0.14 	trans
12449	GRMZM2G041885	4	379.9 	4	51566733 	4	298	378.3 	378.5 	382.2 	4	49285560	43.05 	2.13 	0.76 	cis
12450	GRMZM2G084868	4	380.0 	4	51718870 	4	299	378.5 	377.7 	381.2 	4	44955294	8.40 	-7.46 	0.22 	cis
12451	GRMZM2G084868	4	380.0 	4	51718870 	5	691	842.3 	839.5 	855.0 	5	211608855	4.35 	-5.44 	0.11 	trans
12452	GRMZM2G132371	4	380.0 	4	51895341 	7	6	0.0 	0.0 	3.3 	7	424084	5.31 	1.01 	0.16 	trans
12453	GRMZM2G132371	4	380.0 	4	51895341 	1	624	622.1 	613.9 	625.8 	1	182391340	4.58 	-0.94 	0.13 	trans
12454	GRMZM2G085000	4	380.0 	4	52015843 	10	341	379.7 	374.0 	385.6 	10	135627528	5.32 	0.17 	0.16 	trans
12455	GRMZM2G069922	4	380.0 	4	52097257 	8	500	624.5 	620.7 	629.8 	8	163968042	5.29 	-0.22 	0.14 	trans
12456	GRMZM2G181194	4	380.1 	4	52396070 	3	592	721.8 	715.4 	727.7 	3	187123758	5.58 	-3.48 	0.16 	trans
12457	GRMZM2G181194	4	380.1 	4	52396070 	4	276	366.7 	361.4 	372.3 	4	41010510	5.49 	-3.44 	0.15 	trans
12458	GRMZM2G085960	4	380.1 	4	52566790 	1	865	900.9 	897.0 	905.0 	1	224238314	6.20 	-0.27 	0.18 	trans
12459	GRMZM2G036217	4	380.2 	4	52898250 	2	342	464.6 	464.3 	470.2 	2	48261242	5.06 	-0.34 	0.16 	trans
12460	GRMZM2G451604	4	380.2 	4	52943509 	5	691	843.3 	839.5 	846.2 	5	211608855	4.98 	-0.77 	0.16 	trans
12461	GRMZM2G090241	4	380.3 	4	53189631 	7	441	542.1 	524.7 	543.6 	7	158334460	7.31 	1.37 	0.19 	trans
12462	GRMZM2G090241	4	380.3 	4	53189631 	4	783	913.0 	907.4 	917.0 	4	239366474	6.36 	-1.23 	0.16 	trans
12463	GRMZM2G090241	4	380.3 	4	53189631 	5	565	685.5 	682.0 	690.2 	5	189073887	5.68 	-1.26 	0.14 	trans
12464	GRMZM2G049525	4	380.3 	4	53443735 	4	292	377.7 	374.3 	378.3 	4	44462130	10.06 	1.03 	0.31 	cis
12465	GRMZM2G049525	4	380.3 	4	53443735 	9	259	309.7 	308.7 	317.4 	9	58753916	4.67 	-0.53 	0.08 	trans
12466	GRMZM2G032367	4	380.4 	4	53674886 	1	1125	1173.4 	1171.2 	1179.1 	1	284771201	6.63 	2.13 	0.18 	trans
12467	GRMZM2G032367	4	380.4 	4	53674886 	7	408	496.5 	491.0 	497.0 	7	155874448	6.34 	1.92 	0.17 	trans
12468	GRMZM2G032367	4	380.4 	4	53674886 	2	712	981.4 	975.0 	987.4 	2	223352520	4.72 	-1.61 	0.12 	trans
12469	GRMZM2G032367	4	380.4 	4	53674886 	5	258	356.0 	353.0 	360.4 	5	18609388	4.38 	-1.44 	0.11 	trans
12470	GRMZM2G423027	4	380.4 	4	53958487 	4	298	378.3 	378.5 	382.2 	4	49285560	27.75 	-2.74 	0.63 	cis
12471	GRMZM2G423027	4	380.4 	4	53958487 	2	241	362.2 	352.4 	370.2 	2	19643810	6.15 	1.00 	0.08 	trans
12472	GRMZM2G123234	4	380.4 	4	53964839 	4	292	375.7 	372.3 	378.5 	4	44462130	20.19 	2.50 	0.43 	cis
12473	GRMZM2G123234	4	380.4 	4	53964839 	7	480	578.3 	571.1 	586.2 	7	161927048	4.79 	1.03 	0.07 	trans
12474	GRMZM2G070305	4	380.5 	4	54100275 	4	304	383.5 	379.5 	386.5 	4	66778272	6.19 	0.29 	0.17 	cis
12475	GRMZM2G121776	4	380.6 	4	54548127 	7	512	616.6 	606.4 	620.6 	7	164829286	4.71 	-0.57 	0.12 	trans
12476	GRMZM2G098496	4	380.6 	4	54604645 	4	299	378.5 	377.7 	382.2 	4	44955294	13.29 	-1.57 	0.34 	cis
12477	GRMZM2G141499	4	380.6 	4	54675517 	4	292	376.7 	372.0 	378.5 	4	44462130	5.63 	1.18 	0.17 	cis
12478	GRMZM2G123959	4	380.6 	4	54843364 	4	322	394.0 	393.6 	406.0 	4	82642219	4.60 	-0.13 	0.13 	trans
12479	GRMZM2G005046	4	380.7 	4	55259886 	4	299	378.5 	378.3 	380.5 	4	44955294	21.22 	-3.69 	0.53 	cis
12480	GRMZM2G005046	4	380.7 	4	55259886 	1	215	208.5 	204.8 	211.6 	1	19642318	4.20 	1.32 	0.06 	trans
12481	GRMZM2G423292	4	380.8 	4	55756254 	7	270	348.9 	343.8 	350.8 	7	123739810	4.83 	-0.54 	0.15 	trans
12482	GRMZM2G057486	4	381.0 	4	56502789 	4	299	378.5 	378.3 	380.5 	4	44955294	45.60 	-1.11 	0.81 	cis
12483	GRMZM2G171367	4	381.1 	4	56859823 	4	299	378.5 	378.3 	380.5 	4	44955294	23.51 	0.18 	0.47 	cis
12484	GRMZM2G087259	4	381.1 	4	56970751 	4	298	378.3 	372.3 	382.2 	4	49285560	24.10 	0.47 	0.56 	cis
12485	GRMZM2G054139	4	381.3 	4	57732346 	4	460	552.8 	546.6 	558.9 	4	173082540	4.33 	0.13 	0.12 	trans
12486	GRMZM2G103939	4	381.3 	4	57806416 	4	300	381.2 	377.7 	383.5 	4	58210440	5.80 	-0.35 	0.15 	cis
12487	AC192367.2_FG002	4	381.4 	4	58495029 	2	188	293.0 	288.5 	295.4 	2	14277100	6.45 	0.48 	0.17 	trans
12488	AC192367.2_FG002	4	381.4 	4	58495029 	4	435	517.9 	511.3 	519.7 	4	167056932	5.67 	0.41 	0.15 	trans
12489	GRMZM2G014193	4	381.4 	4	58610304 	7	270	348.9 	345.4 	350.8 	7	123739810	7.30 	-0.39 	0.21 	trans
12490	GRMZM2G014193	4	381.4 	4	58610304 	8	465	590.6 	585.6 	591.1 	8	161533506	6.82 	-0.35 	0.18 	trans
12491	GRMZM2G052823	4	381.5 	4	58740203 	10	567	712.7 	710.7 	713.7 	10	148424709	13.33 	8.00 	0.54 	trans
12492	GRMZM2G091245	4	381.5 	4	59031864 	4	301	382.2 	379.5 	383.4 	4	62286456	45.39 	-0.77 	0.83 	cis
12493	GRMZM2G048826	4	381.6 	4	59337797 	6	418	520.5 	518.4 	522.6 	6	154316575	6.73 	0.10 	0.19 	trans
12494	GRMZM2G006468	4	381.7 	4	59651613 	3	435	565.9 	563.3 	567.3 	3	164013164	5.96 	-0.47 	0.18 	trans
12495	GRMZM2G085573	4	381.8 	4	60175547 	3	233	384.5 	379.3 	385.3 	3	20177179	7.80 	0.96 	0.21 	trans
12496	GRMZM2G177654	4	381.8 	4	60250925 	4	301	382.2 	378.5 	383.4 	4	62286456	33.53 	6.03 	0.65 	cis
12497	GRMZM2G030768	4	381.9 	4	60808721 	10	129	165.3 	162.7 	167.9 	10	14445147	5.95 	-1.44 	0.18 	trans
12498	GRMZM5G881961	4	382.1 	4	61534576 	4	301	382.2 	379.5 	383.4 	4	62286456	27.82 	-0.36 	0.54 	cis
12499	GRMZM5G881961	4	382.1 	4	61534576 	9	531	585.5 	581.7 	592.0 	9	147809784	5.93 	-0.13 	0.07 	trans
12500	GRMZM2G011806	4	382.1 	4	61720459 	3	203	332.3 	325.0 	337.9 	3	14091874	6.33 	0.14 	0.15 	trans
12501	GRMZM2G011806	4	382.1 	4	61720459 	4	491	641.0 	635.8 	643.8 	4	178462332	6.10 	-0.14 	0.14 	trans
12502	GRMZM2G431114	4	382.2 	4	61990117 	6	97	157.3 	153.3 	163.8 	6	88740877	7.67 	0.07 	0.24 	trans
12503	GRMZM2G431114	4	382.2 	4	61990117 	7	146	230.7 	228.6 	234.3 	7	10737154	5.89 	-0.05 	0.17 	trans
12504	GRMZM5G806975	4	382.2 	4	62240559 	2	48	69.6 	68.6 	76.8 	2	3692186	4.61 	-0.11 	0.12 	trans
12505	GRMZM2G175474	4	382.2 	4	62310271 	4	304	383.5 	378.3 	386.5 	4	66778272	26.97 	-0.41 	0.55 	cis
12506	GRMZM2G175474	4	382.2 	4	62310271 	1	530	546.0 	544.7 	546.3 	1	103392084	6.34 	0.23 	0.08 	trans
12507	GRMZM2G175499	4	382.2 	4	62337360 	4	301	382.2 	379.5 	383.4 	4	62286456	9.83 	0.73 	0.23 	cis
12508	GRMZM2G175499	4	382.2 	4	62337360 	6	42	91.5 	88.5 	96.6 	6	19722438	6.94 	-0.61 	0.15 	trans
12509	GRMZM2G153722	4	382.3 	4	62569856 	4	407	467.3 	466.3 	467.8 	4	158031548	12.27 	-4.77 	0.29 	trans
12510	GRMZM2G053511	4	382.3 	4	62788205 	4	299	380.5 	378.5 	381.2 	4	44955294	19.32 	0.60 	0.45 	cis
12511	GRMZM2G354373	4	382.3 	4	62794587 	1	159	150.1 	147.1 	156.0 	1	12756818	4.78 	0.92 	0.14 	trans
12512	GRMZM2G076389	4	382.4 	4	62867689 	1	500	523.3 	520.8 	526.6 	1	84719428	23.86 	-0.77 	0.50 	trans
12513	GRMZM2G076389	4	382.4 	4	62867689 	4	358	415.5 	412.3 	420.0 	4	144598864	5.08 	0.28 	0.07 	trans
12514	GRMZM5G813661	4	382.4 	4	63046458 	4	304	383.5 	379.5 	387.4 	4	66778272	19.04 	0.33 	0.44 	cis
12515	GRMZM5G813661	4	382.4 	4	63046458 	7	477	578.2 	566.1 	579.3 	7	161809452	5.56 	-0.17 	0.09 	trans
12516	GRMZM2G094500	4	382.4 	4	63205136 	4	301	382.2 	379.5 	383.4 	4	62286456	33.49 	0.96 	0.63 	cis
12517	GRMZM2G108418	4	382.5 	4	63279703 	4	316	389.4 	388.4 	390.3 	4	75506430	22.00 	-0.49 	0.54 	cis
12518	GRMZM2G108418	4	382.5 	4	63279703 	1	745	778.9 	771.9 	784.2 	1	201639295	4.48 	0.18 	0.07 	trans
12519	GRMZM2G075775	4	382.5 	4	63424465 	4	306	383.7 	378.5 	386.5 	4	66618224	24.73 	-4.67 	0.53 	cis
12520	GRMZM2G075775	4	382.5 	4	63424465 	2	554	742.5 	742.2 	746.0 	2	204313960	7.13 	-1.95 	0.10 	trans
12521	GRMZM2G075775	4	382.5 	4	63424465 	7	557	690.3 	685.5 	695.8 	7	168389328	4.86 	1.63 	0.07 	trans
12522	GRMZM2G082087	4	382.5 	4	63538806 	4	304	383.5 	382.2 	384.0 	4	66778272	39.50 	-2.71 	0.69 	cis
12523	GRMZM2G037941	4	382.6 	4	63824401 	8	166	236.8 	234.1 	241.9 	8	13094614	7.77 	0.11 	0.20 	trans
12524	GRMZM2G037941	4	382.6 	4	63824401 	3	855	1065.7 	1060.1 	1071.4 	3	223788108	4.50 	-0.09 	0.11 	trans
12525	GRMZM2G037941	4	382.6 	4	63824401 	2	599	790.9 	784.0 	798.1 	2	209404892	4.35 	0.08 	0.11 	trans
12526	GRMZM2G151639	4	382.6 	4	64102175 	4	306	383.7 	381.2 	386.5 	4	66618224	14.46 	0.10 	0.37 	cis
12527	GRMZM2G151639	4	382.6 	4	64102175 	5	143	225.3 	219.9 	228.8 	5	6624378	5.74 	-0.07 	0.12 	trans
12528	GRMZM2G045854	4	382.7 	4	64210454 	4	301	382.2 	379.5 	387.4 	4	62286456	6.23 	0.45 	0.15 	cis
12529	GRMZM2G045854	4	382.7 	4	64210454 	5	338	453.4 	448.3 	457.2 	5	58266786	7.33 	-0.49 	0.18 	trans
12530	GRMZM2G045854	4	382.7 	4	64210454 	2	545	733.9 	728.2 	739.0 	2	202526460	6.03 	0.46 	0.15 	trans
12531	GRMZM5G838910	4	382.7 	4	64506074 	6	417	519.7 	518.9 	520.5 	6	154240811	4.55 	-0.89 	0.16 	trans
12532	GRMZM2G038108	4	382.8 	4	64777296 	4	301	382.2 	379.5 	383.4 	4	62286456	17.40 	0.62 	0.50 	cis
12533	GRMZM2G005646	4	382.8 	4	64931134 	2	442	577.4 	575.4 	577.8 	2	178165255	7.82 	-0.94 	0.27 	trans
12534	GRMZM2G002440	4	382.8 	4	65010794 	4	306	383.7 	381.2 	386.5 	4	66618224	9.75 	-1.09 	0.25 	cis
12535	GRMZM2G002440	4	382.8 	4	65010794 	3	236	386.6 	380.2 	392.8 	3	20408738	4.42 	0.93 	0.10 	trans
12536	GRMZM2G516883	4	382.9 	4	65259721 	1	1252	1303.6 	1302.1 	1305.4 	1	296810625	4.57 	-0.05 	0.12 	trans
12537	GRMZM2G516883	4	382.9 	4	65259721 	9	444	488.6 	483.6 	494.4 	9	141435995	4.52 	-0.05 	0.12 	trans
12538	GRMZM2G055331	4	382.9 	4	65270820 	9	237	292.2 	289.3 	299.0 	9	27066700	5.29 	-2.68 	0.17 	trans
12539	GRMZM2G169207	4	382.9 	4	65590211 	8	77	111.2 	103.2 	112.8 	8	4938416	6.45 	-0.38 	0.18 	trans
12540	GRMZM2G169207	4	382.9 	4	65590211 	2	831	1153.6 	1146.4 	1153.6 	2	236546024	5.79 	-0.36 	0.16 	trans
12541	GRMZM2G437977	4	383.0 	4	65756462 	4	292	376.7 	372.0 	378.3 	4	44462130	5.42 	0.82 	0.19 	cis
12542	GRMZM2G389303	4	383.0 	4	65776055 	3	71	121.1 	119.7 	131.8 	3	4658126	7.78 	0.97 	0.25 	trans
12543	GRMZM2G365423	4	383.0 	4	65822742 	7	17	17.5 	14.7 	18.4 	7	1280314	6.01 	2.10 	0.19 	trans
12544	GRMZM2G136067	4	383.0 	4	65959887 	4	316	389.4 	383.5 	394.0 	4	75506430	9.19 	-1.15 	0.23 	cis
12545	GRMZM2G136067	4	383.0 	4	65959887 	3	859	1072.2 	1065.2 	1079.8 	3	223995192	4.64 	-0.76 	0.10 	trans
12546	GRMZM2G115775	4	383.7 	4	66617269 	4	304	383.5 	382.2 	384.0 	4	66778272	47.52 	5.13 	0.59 	cis
12547	GRMZM2G115775	4	383.7 	4	66617269 	1	1022	1077.4 	1076.0 	1078.9 	1	259006806	16.61 	9.87 	0.13 	trans
12548	GRMZM2G141355	4	383.9 	4	66731235 	4	306	383.7 	382.2 	384.0 	4	66618224	13.13 	0.58 	0.31 	cis
12549	GRMZM2G141355	4	383.9 	4	66731235 	5	445	533.8 	532.6 	538.5 	5	164296845	8.70 	0.45 	0.19 	trans
12550	GRMZM2G030628	4	384.3 	4	66904360 	4	306	383.7 	381.2 	386.5 	4	66618224	42.13 	0.95 	0.55 	cis
12551	GRMZM2G352132	4	384.5 	4	67023223 	6	42	91.5 	91.0 	93.1 	6	19722438	6.31 	-0.91 	0.17 	trans
12552	GRMZM2G352132	4	384.5 	4	67023223 	1	541	551.0 	546.0 	553.3 	1	112727687	5.67 	0.97 	0.15 	trans
12553	GRMZM2G300258	4	384.5 	4	67071495 	9	306	351.9 	346.4 	355.6 	9	109601358	4.94 	-0.35 	0.14 	trans
12554	GRMZM2G426888	4	384.5 	4	67097385 	3	789	967.6 	964.6 	975.7 	3	217267770	7.05 	0.07 	0.19 	trans
12555	GRMZM2G426888	4	384.5 	4	67097385 	4	469	564.8 	558.7 	570.2 	4	173932082	4.43 	0.05 	0.11 	trans
12556	GRMZM2G417402	4	384.5 	4	67144279 	4	307	384.0 	383.7 	386.5 	4	72694703	39.19 	-1.01 	0.77 	cis
12557	GRMZM2G177284	4	384.5 	4	67151451 	4	308	384.5 	383.7 	386.5 	4	67020764	31.79 	-0.61 	0.63 	cis
12558	GRMZM2G059618	4	384.7 	4	67659492 	4	301	382.2 	378.5 	383.4 	4	62286456	6.62 	-0.50 	0.18 	cis
12559	GRMZM2G059643	4	384.7 	4	67679303 	4	301	382.2 	379.5 	383.4 	4	62286456	19.04 	0.66 	0.47 	cis
12560	GRMZM2G126128	4	384.8 	4	68091144 	4	301	382.2 	379.5 	383.4 	4	62286456	15.48 	-0.41 	0.44 	cis
12561	GRMZM2G113790	4	384.8 	4	68154937 	10	488	578.8 	575.1 	581.0 	10	144927850	7.76 	0.62 	0.26 	trans
12562	GRMZM2G063188	4	384.8 	4	68242170 	4	235	329.8 	326.8 	331.1 	4	24833950	6.62 	1.45 	0.21 	trans
12563	GRMZM2G133394	4	384.8 	4	68323759 	8	254	340.6 	335.9 	343.5 	8	24430718	7.75 	1.19 	0.25 	trans
12564	GRMZM2G029184	4	384.9 	4	68648464 	3	792	976.7 	969.7 	981.1 	3	217357273	4.64 	-1.90 	0.15 	trans
12565	GRMZM2G315072	4	384.9 	4	68770616 	2	46	66.5 	59.8 	70.9 	2	3562640	6.03 	-0.84 	0.17 	trans
12566	GRMZM2G080380	4	384.9 	4	68865597 	4	312	386.5 	383.5 	387.4 	4	72280332	18.24 	-0.91 	0.43 	cis
12567	GRMZM2G133941	4	385.0 	4	69283319 	4	304	383.5 	382.2 	386.5 	4	66778272	17.52 	-0.71 	0.48 	cis
12568	GRMZM2G419563	4	385.1 	4	69390190 	4	306	383.7 	382.2 	386.5 	4	66618224	25.53 	-0.09 	0.55 	cis
12569	GRMZM2G100225	4	385.2 	4	69842466 	4	316	389.4 	388.4 	390.3 	4	75506430	12.05 	25.67 	0.39 	cis
12570	GRMZM2G148561	4	385.2 	4	69920716 	3	128	234.3 	227.6 	237.7 	3	8974722	4.29 	-0.18 	0.12 	trans
12571	GRMZM2G073079	4	385.2 	4	70067751 	4	312	386.5 	385.6 	387.4 	4	72280332	61.64 	27.77 	0.91 	cis
12572	GRMZM2G073079	4	385.2 	4	70067751 	7	7	2.7 	2.7 	10.7 	7	864384	5.57 	-3.88 	0.02 	trans
12573	GRMZM2G073079	4	385.2 	4	70067751 	2	767	1082.0 	1073.0 	1087.1 	2	231179626	4.18 	-3.84 	0.01 	trans
12574	GRMZM2G076348	4	385.2 	4	70123967 	4	307	384.0 	383.7 	386.5 	4	72694703	47.96 	-7.69 	0.76 	cis
12575	GRMZM2G076348	4	385.2 	4	70123967 	8	273	347.5 	341.2 	354.1 	8	71137914	5.09 	1.72 	0.03 	trans
12576	GRMZM2G167875	4	385.3 	4	70353691 	4	312	386.5 	385.6 	387.4 	4	72280332	59.33 	2.87 	0.92 	cis
12577	GRMZM2G104704	4	385.4 	4	70635391 	4	307	384.0 	383.7 	387.4 	4	72694703	21.03 	-1.38 	0.53 	cis
12578	GRMZM2G104704	4	385.4 	4	70635391 	3	74	137.8 	115.6 	138.2 	3	4542689	5.25 	-0.58 	0.10 	trans
12579	GRMZM2G093945	4	385.4 	4	70841414 	4	292	377.7 	373.3 	378.3 	4	44462130	9.27 	0.66 	0.24 	cis
12580	GRMZM2G180547	4	385.5 	4	71056212 	4	316	388.4 	386.5 	390.3 	4	75506430	12.89 	0.07 	0.35 	cis
12581	GRMZM2G180547	4	385.5 	4	71056212 	2	489	645.5 	642.3 	647.4 	2	189961946	4.19 	-0.03 	0.09 	trans
12582	GRMZM2G341083	4	385.5 	4	71213399 	5	457	552.6 	547.0 	561.7 	5	168765737	5.16 	-0.16 	0.16 	trans
12583	GRMZM2G341058	4	385.5 	4	71213874 	2	333	456.9 	447.4 	462.6 	2	45774938	4.24 	-0.09 	0.13 	trans
12584	GRMZM2G147500	4	385.5 	4	71278359 	4	307	384.0 	383.7 	390.3 	4	72694703	19.79 	1.72 	0.53 	cis
12585	GRMZM2G147500	4	385.5 	4	71278359 	1	75	76.2 	75.9 	77.1 	1	5416012	5.88 	-1.58 	0.13 	trans
12586	AC217947.4_FG002	4	385.6 	4	71538782 	4	312	386.5 	385.6 	387.4 	4	72280332	14.54 	2.91 	0.39 	cis
12587	GRMZM2G103721	4	385.6 	4	71636414 	4	312	386.5 	385.6 	387.4 	4	72280332	29.68 	-1.77 	0.54 	cis
12588	GRMZM2G103721	4	385.6 	4	71636414 	5	207	296.2 	292.6 	301.6 	5	12215530	4.53 	-0.46 	0.04 	trans
12589	GRMZM2G134248	4	385.7 	4	71835950 	4	72	102.4 	99.7 	104.9 	4	4062268	10.54 	-0.42 	0.24 	trans
12590	GRMZM2G448456	4	385.9 	4	72006490 	8	428	521.7 	520.7 	521.9 	8	138828224	4.69 	2.23 	0.24 	trans
12591	GRMZM2G457193	4	386.0 	4	72243307 	4	312	386.5 	385.6 	388.4 	4	72280332	6.06 	0.06 	0.20 	cis
12592	GRMZM2G457193	4	386.0 	4	72243307 	9	208	262.3 	260.7 	267.7 	9	22404890	4.52 	0.06 	0.12 	trans
12593	GRMZM2G044832	4	386.1 	4	72387369 	3	351	474.1 	465.9 	478.2 	3	128182254	4.80 	-0.65 	0.13 	trans
12594	GRMZM2G065908	4	386.3 	4	72577191 	4	632	755.5 	751.5 	762.6 	4	220737350	4.65 	2.93 	0.14 	trans
12595	GRMZM2G147712	4	386.5 	4	72849339 	4	316	388.4 	386.5 	390.3 	4	75506430	35.18 	1.29 	0.71 	cis
12596	GRMZM2G147712	4	386.5 	4	72849339 	8	260	342.2 	336.9 	345.0 	8	30139448	4.78 	-0.33 	0.04 	trans
12597	GRMZM2G147712	4	386.5 	4	72849339 	2	303	423.8 	423.0 	424.1 	2	35889158	4.53 	0.33 	0.04 	trans
12598	GRMZM2G146118	4	386.5 	4	72947821 	4	351	411.3 	410.3 	412.3 	4	124168711	6.33 	-3.80 	0.32 	trans
12599	GRMZM2G031846	4	386.7 	4	73097264 	4	313	387.4 	386.5 	390.3 	4	72957067	8.71 	1.59 	0.22 	cis
12600	GRMZM2G031846	4	386.7 	4	73097264 	5	108	165.8 	160.3 	167.6 	5	5351581	4.65 	1.08 	0.10 	trans
12601	GRMZM2G053507	4	386.9 	4	73368175 	4	316	388.4 	386.5 	390.3 	4	75506430	46.98 	-2.73 	0.81 	cis
12602	GRMZM2G153760	4	387.0 	4	73608229 	2	40	55.8 	48.9 	62.8 	2	3145313	4.21 	-0.31 	0.13 	trans
12603	GRMZM5G815851	4	387.1 	4	73650689 	4	224	317.9 	317.5 	319.2 	4	23529332	7.63 	-6.22 	0.26 	trans
12604	GRMZM2G059018	4	387.1 	4	73776189 	1	1058	1119.8 	1116.0 	1121.6 	1	271701579	6.61 	-0.39 	0.20 	trans
12605	GRMZM2G091503	4	387.5 	4	74267835 	4	316	388.4 	386.5 	390.3 	4	75506430	17.92 	-2.13 	0.39 	cis
