"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX2836702","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107445","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 056-D02","SRS2210879","","3199.13","1","24163382","7297341364","AHHOZ","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836701","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107444","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 056-F01","SRS2210878","","2797.48","1","20805416","6283235632","AHHOX","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836700","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107443","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 060-A08","SRS2210877","","1729.53","1","14062531","4246884362","AHNHB","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836699","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107442","Gene expression analysis of Brachypodium distachyon Bd21 - Stem Tip - 059-E04","SRS2210876","","1516.63","1","12115880","3658995760","AHNCN","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836698","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107441","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 059-G02","SRS2210875","","2495.35","1","18912665","5711624830","AHHOW","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836697","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107440","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 060-A07","SRS2210874","","1998.15","1","15403320","4651802640","AHHOT","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836696","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107439","Gene expression analysis of Brachypodium distachyon Bd21 - Stem - 059-D03","SRS2210873","","3231.4","1","24774337","7481849774","AHHYH","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836695","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107437","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 060-A01","SRS2210871","","2486.29","1","18980832","5732211264","AHHSA","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836694","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107438","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 059-F06","SRS2210872","","1866.18","1","15087906","4556547612","AHHYX","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836693","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107436","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 056-D01","SRS2210870","","3172.69","1","23916670","7222834340","AHHSG","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836692","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107435","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 059-H06","SRS2210869","","1886.83","1","15203831","4591556962","AHHYZ","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836691","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107434","Gene expression analysis of Brachypodium distachyon Bd21 - Leaf gradient cm4 - 059-C05","SRS2210868","","2145.31","1","17103007","5165108114","AHHYT","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836690","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107433","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 063-H02","SRS2210867","","1893.18","1","15093384","4558201968","AHHYU","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836689","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107432","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 060-A06","SRS2210866","","2076.75","1","15793467","4769627034","AHHSH","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836688","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107431","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 056-E02","SRS2210865","","2444.29","1","19569789","5910076278","AHHXZ","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836687","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107430","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 056-B07","SRS2210864","","2497.02","1","20486228","6186840856","AHHXT","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836686","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107429","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 060-A09","SRS2210863","","1736.36","1","13276677","4009556454","AHNCA","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836685","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107428","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 059-I06","SRS2210862","","2015.04","1","16043766","4845217332","AHNCP","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836684","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107427","Gene expression analysis of Brachypodium distachyon Bd21 - Leaf Young - 059-B01","SRS2210861","","2813.67","1","21516246","6497906292","AHHSN","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836683","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107426","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 056-D07","SRS2210860","","3282.84","1","25035348","7560675096","AHNBU","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836682","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107425","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 063-G01","SRS2210859","","2726.32","1","21166292","6392220184","AHHOY","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836681","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107424","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 056-E09","SRS2210858","","2622.17","1","19576887","5912219874","AHHSB","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836680","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107423","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 056-C06","SRS2210857","","2468.01","1","19150705","5783512910","AHNBZ","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836679","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107422","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 059-I08","SRS2210856","","2861.45","1","21484599","6488348898","AHNBW","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836678","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107421","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 063-G03","SRS2210855","","1580.16","1","12789496","3862427792","AHNBT","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836677","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107420","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 056-C09","SRS2210854","","3076.39","1","23533677","7107170454","AHHYG","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836676","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107419","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 063-F08","SRS2210853","","2167.74","1","16600384","5013315968","AHHPG","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836675","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107418","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 056-C01","SRS2210852","","2167.58","1","17484222","5280235044","AHNGZ","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836674","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107417","Gene expression analysis of Brachypodium distachyon Bd21 - Leaf Mature - 059-D06","SRS2210851","","2239.58","1","18116450","5471167900","AHHXW","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836673","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107416","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 056-C07","SRS2210850","","2818.23","1","22094018","6672393436","AHNGS","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836672","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107415","Gene expression analysis of Brachypodium distachyon Bd21 - Leaf Young - 059-B02","SRS2210849","","3156.48","1","23601140","7127544280","AHHPC","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836671","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107414","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 059-I04","SRS2210848","","2095.74","1","15981052","4826277704","AHHPB","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836670","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107413","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 063-F09","SRS2210847","","2526.78","1","21386987","6458870074","AHHPA","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836669","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107412","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 056-D09","SRS2210846","","3203.98","1","23994932","7246469464","AHHPZ","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836668","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107411","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 060-B05","SRS2210845","","2090.93","1","15556612","4698096824","AHHPY","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836667","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107410","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 056-C05","SRS2210844","","2977.34","1","22434511","6775222322","AHHPN","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836666","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107408","Gene expression analysis of Brachypodium distachyon Bd21 - Leaf gradient cm1 - 059-B05","SRS2210842","","3705.49","1","27356482","8261657564","AHHYO","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836665","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107409","Gene expression analysis of Brachypodium distachyon Bd21 - Leaf Young - 059-B03","SRS2210843","","2972.86","1","23510254","7100096708","AGSUG","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836664","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107407","Gene expression analysis of Brachypodium distachyon Bd21 - Stem Mid - 059-E01","SRS2210841","","3037.87","1","19930357","6018967814","AHHPS","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836663","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107406","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 063-G06","SRS2210840","","2861.99","1","21863500","6602777000","AHHPX","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836662","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107405","Gene expression analysis of Brachypodium distachyon Bd21 - Stem Base - 059-D08","SRS2210839","","1472.05","1","12028666","3632657132","AHHXS","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836661","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107404","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 060-B08","SRS2210838","","2745.67","1","20569176","6211891152","AHHYP","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836660","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107403","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 063-G07","SRS2210837","","1898","1","15635727","4721989554","AHHXP","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836659","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107402","Gene expression analysis of Brachypodium distachyon Bd21 - Stem - 059-D01","SRS2210836","","2113.49","1","17302404","5225326008","AHNHG","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836658","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107401","Gene expression analysis of Brachypodium distachyon Bd21 - Leaf gradient cm4 - 059-C06","SRS2210835","","2150.8","1","17347603","5238976106","AHHXO","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836657","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107400","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 056-B06","SRS2210834","","3589.59","1","27157959","8201703618","AHHYN","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836656","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107399","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 056-C04","SRS2210833","","2237.37","1","17788848","5372232096","AHHXN","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836655","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107398","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 056-C02","SRS2210832","","3005.85","1","23901212","7218166024","AHNCO","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836654","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107397","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 056-C08","SRS2210831","","2008.53","1","16249011","4907201322","AHHYY","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836653","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107396","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 063-G09","SRS2210830","stiff brome","2573.85","1","19753414","5965531028","AHHYC","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2836652","Brachypodium distachyon Bd21 Gene Atlas Plate 12","Brachypodium distachyon","Illumina HiSeq 2500","JGI","SRP107395","Gene expression analysis of Brachypodium distachyon Bd21 - Above ground - 063-G05","SRS2210829","stiff brome","2428.48","1","18645372","5630902344","AHHXH","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2834070","Setaria italica Yugu1 Gene Atlas Plate 12","Setaria italica","Illumina HiSeq 2500","JGI","SRP107333","Gene expression analysis of Setaria italica Yugu1 - Etio Seedling 5d - 014-E04","SRS2208453","","2403.21","1","17946593","5419871086","AGSUA","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2834069","Setaria italica Yugu1 Gene Atlas Plate 12","Setaria italica","Illumina HiSeq 2500","JGI","SRP107332","Gene expression analysis of Setaria italica Yugu1 - Germ root 6d - 014-D08","SRS2208452","","2942.41","1","22567351","6815340002","AGSTZ","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2834068","Setaria italica Yugu1 Gene Atlas Plate 12","Setaria italica","Illumina HiSeq 2500","JGI","SRP107331","Gene expression analysis of Setaria italica Yugu1 - Etio Seedling 5d - 014-E02","SRS2208451","","2889.24","1","22750120","6870536240","AGSUB","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2832840","Setaria italica Yugu1 Gene Atlas Plate 11","Setaria italica","Illumina HiSeq 2500","JGI","SRP107285","Gene expression analysis of Setaria italica Yugu1 - Tiller - 060-D07","SRS2207599","","3279.49","1","25357593","7657993086","AGPGP","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2832839","Setaria italica Yugu1 Gene Atlas Plate 11","Setaria italica","Illumina HiSeq 2500","JGI","SRP107284","Gene expression analysis of Setaria italica Yugu1 - Tiller - 060-E01","SRS2207598","","3440.07","1","26973709","8146060118","AGPGS","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2832838","Setaria italica Yugu1 Gene Atlas Plate 11","Setaria italica","Illumina HiSeq 2500","JGI","SRP107283","Gene expression analysis of Setaria italica Yugu1 - Tiller - 060-E06","SRS2207597","","2482.14","1","20293960","6128775920","AGPGU","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2832837","Setaria italica Yugu1 Gene Atlas Plate 11","Setaria italica","Illumina HiSeq 2500","JGI","SRP107282","Gene expression analysis of Setaria italica Yugu1 - Tiller - 060-F03","SRS2207596","","2248.72","1","18341662","5539181924","AGPGW","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2832836","Setaria italica Yugu1 Gene Atlas Plate 11","Setaria italica","Illumina HiSeq 2500","JGI","SRP107281","Gene expression analysis of Setaria italica Yugu1 - Leaf 1 2wk - 034-G07","SRS2207595","","2829.25","1","21695168","6551940736","AGPGZ","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2832835","Setaria italica Yugu1 Gene Atlas Plate 11","Setaria italica","Illumina HiSeq 2500","JGI","SRP107280","Gene expression analysis of Setaria italica Yugu1 - Leaf 6 2wk - 060-I06","SRS2207594","","2387.86","1","19130693","5777469286","AGPGT","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2832834","Setaria italica Yugu1 Gene Atlas Plate 11","Setaria italica","Illumina HiSeq 2500","JGI","SRP107279","Gene expression analysis of Setaria italica Yugu1 - Tiller - 060-E05","SRS2207593","","3771.16","1","29396725","8877810950","AGPGX","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2832833","Setaria italica Yugu1 Gene Atlas Plate 11","Setaria italica","Illumina HiSeq 2500","JGI","SRP107278","Gene expression analysis of Setaria italica Yugu1 - Tiller - 060-F02","SRS2207592","","3839.7","1","30271161","9141890622","AGPGY","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2832832","Setaria italica Yugu1 Gene Atlas Plate 11","Setaria italica","Illumina HiSeq 2500","JGI","SRP107277","Gene expression analysis of Setaria italica Yugu1 - Tiller - 060-E03","SRS2207591","","3733.13","1","28817841","8702987982","AGPHO","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2832831","Setaria italica Yugu1 Gene Atlas Plate 11","Setaria italica","Illumina HiSeq 2500","JGI","SRP107276","Gene expression analysis of Setaria italica Yugu1 - Tiller - 060-D02","SRS2207590","","3682.44","1","28468481","8597481262","AGPHN","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
